_task_idx,_elapsed_sec,p_spread_bps,p_pool_price_weight,p_anchor_ema_alpha,p_num_levels,p_size_decay,p_spread_multiplier,p_order_safe_ratio,p_enable_asymmetric_spread,p_skew_sensitivity,p_min_spread_bps,p_concentration,p_min_concentration,p_max_concentration,p_natr_period,p_natr_baseline,p_natr_range_scale,p_adx_period,p_hurst_min_candles,p_hmm_n_states,p_hmm_min_candles,p_hmm_refit_interval_sec,p_hmm_window,p_hmm_confidence_threshold,p_trend_sensitivity,p_range_ema_alpha,p_range_update_dead_band_pct,p_soft_recenter_drift_pct,p_trend_order_scale_factor,p_trend_halt_threshold,duration_hours,candles,initial_value,final_value,total_return_pct,hold_return_pct,excess_return_pct,max_drawdown_pct,sharpe,total_fills,buy_fills,sell_fills,buy_volume,sell_volume,avg_spread_bps,avg_inv_skew,max_abs_inv_skew,recenters,range_changes,trend_halts,flair_lifetime_fee_quote,flair_lifetime_lvr_quote,flair_lifetime_net_quote,flair_fee_pct,flair_lvr_pct,flair_net_pct,return_minus_flair_net_pct
34,101.8,80,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,20,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,66413.26914320102,-33.587,-33.941,0.354,62.787,-0.419,6111,3126,2985,9157550.2642,9041846.6141,268.7,0.1296,0.9634,3,51362,0,12455.1182,21647.0147,-9191.8965,12.455,21.647,-9.192,-24.395
8,100.6,30,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,15,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,65788.65916602514,-34.211,-33.941,-0.27,64.423,-0.374,27319,13844,13475,20512439.7531,20437223.2361,121.4,0.1155,0.9503,1,39583,0,26793.6873,44879.6175,-18085.9302,26.794,44.88,-18.086,-16.125
29,103.2,70,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,20,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,63905.87117784804,-36.094,-33.941,-2.153,63.023,-0.521,7790,3909,3881,10535506.0114,10433722.8297,232.1,0.1202,0.9613,3,51362,0,14416.6365,24481.6114,-10064.975,14.417,24.482,-10.065,-26.029
22,101.0,60,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,10,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,63090.13251744234,-36.91,-33.941,-2.969,59.702,-0.476,9090,4741,4349,18018573.5974,17910505.831,210.5,0.0151,0.9684,0,24947,0,24688.4915,40759.66,-16071.1684,24.688,40.76,-16.071,-20.839
44,85.3,100,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,20,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,63005.46616016713,-36.995,-33.941,-3.054,65.733,-0.513,4097,2153,1944,7378400.5583,7270527.3378,336.4,0.119,0.971,3,51362,0,10048.1745,18623.0876,-8574.9131,10.048,18.623,-8.575,-28.42
24,101.5,60,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,20,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,62879.248306694324,-37.121,-33.941,-3.18,63.537,-0.524,10198,5160,5038,11535407.6385,11436009.157,209.4,0.114,0.9583,3,51362,0,15859.7028,27070.0456,-11210.3428,15.86,27.07,-11.21,-25.911
27,101.0,70,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,10,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,62755.765455766166,-37.244,-33.941,-3.303,67.971,-0.443,6940,3906,3034,14493656.7965,14409499.9589,239.9,-0.001,0.9548,0,24947,0,19932.2918,33275.5603,-13343.2685,19.932,33.276,-13.343,-23.901
39,101.6,90,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,20,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,62730.59509555836,-37.269,-33.941,-3.328,66.111,-0.528,5027,2586,2441,8174566.2008,8067324.5774,287.1,0.1017,0.9601,3,51362,0,11131.8312,19459.362,-8327.5308,11.132,19.459,-8.328,-28.941
23,101.6,60,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,15,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,62031.85943346687,-37.968,-33.941,-4.027,60.286,-0.497,9553,4826,4727,14597271.2445,14491635.1718,198.5,0.112,0.9547,1,39583,0,18396.9747,30917.5123,-12520.5376,18.397,30.918,-12.521,-25.447
19,102.2,50,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,20,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,57695.47242315855,-42.305,-33.941,-8.364,67.828,-0.671,14619,7439,7180,13797779.7446,13705809.7882,173.2,0.0901,0.9538,3,51362,0,18862.5646,31649.0491,-12786.4845,18.863,31.649,-12.786,-29.519
41,85.1,100,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,5,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,56830.108552018864,-43.17,-33.941,-9.229,58.281,-0.713,5523,2993,2530,21641940.9764,21563756.6588,336.5,-0.0094,0.9872,180,2498,0,29402.8408,47714.6793,-18311.8385,29.403,47.715,-18.312,-24.858
26,102.4,70,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,5,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,50267.97606170754,-49.732,-33.941,-15.791,58.581,-0.94,9492,5037,4455,32404166.56,32341028.667,230.0,-0.0104,0.9965,180,2498,0,44818.4301,69026.2949,-24207.8649,44.818,69.026,-24.208,-25.524
36,100.7,90,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,5,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,49691.740474058955,-50.308,-33.941,-16.367,60.771,-1.013,6313,3319,2994,23805306.2545,23741967.9569,300.8,-0.0108,1.0,180,2498,0,32664.1525,52156.6555,-19492.503,32.664,52.157,-19.493,-30.815
40,85.8,100,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,3,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,48967.326241627685,-51.033,-33.941,-17.092,67.747,-0.915,7247,4031,3216,25738699.8219,25663083.3567,320.8,-0.0161,0.7344,251,538,0,35241.8527,59573.9204,-24332.0677,35.242,59.574,-24.332,-26.701
9,102.3,30,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,20,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,48440.43516310284,-51.56,-33.941,-17.619,68.132,-0.915,28818,14708,14110,15341484.5994,15267078.8215,123.5,0.1901,0.9384,3,51362,0,21943.377,39270.9209,-17327.544,21.943,39.271,-17.328,-34.232
14,102.0,40,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,20,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,47816.74343509475,-52.183,-33.941,-18.242,68.537,-0.936,18634,9539,9095,13073289.3168,13000316.654,149.4,0.1987,0.9521,3,51362,0,19233.9546,33096.9088,-13862.9541,19.234,33.097,-13.863,-38.32
30,101.6,80,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,3,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,46741.28430071268,-53.259,-33.941,-19.318,71.368,-0.99,9921,5453,4468,31960580.2126,31890078.7335,259.6,-0.0122,0.7364,251,538,0,44055.2304,71144.3652,-27089.1348,44.055,71.144,-27.089,-26.17
35,101.1,90,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,3,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,45531.227146311125,-54.469,-33.941,-20.528,69.138,-1.041,8338,4561,3777,27838599.1099,27770878.093,291.3,-0.0146,0.8145,251,538,0,38320.7951,64605.7534,-26284.9583,38.321,64.606,-26.285,-28.184
12,101.6,40,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,10,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,40438.542421636426,-59.561,-33.941,-25.62,73.145,-1.245,17404,9002,8402,23534840.0703,23490022.5472,134.3,0.0085,0.9447,0,24947,0,32085.5541,53427.2971,-21341.743,32.086,53.427,-21.342,-38.219
3,97.8,20,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,15,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,39574.189052902504,-60.426,-33.941,-26.485,70.014,-1.352,47924,23614,24310,22438127.7682,22420248.1099,100.5,0.0336,0.9275,1,39583,0,30309.8738,51626.1289,-21316.2551,30.31,51.626,-21.316,-39.11
25,101.6,70,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,3,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,37509.31170517234,-62.491,-33.941,-28.55,75.44,-1.376,11457,6298,5159,33246778.5441,33197490.2373,219.2,-0.0112,0.6925,251,538,0,47032.5603,75117.7745,-28085.2142,47.033,75.118,-28.085,-34.406
31,101.3,80,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,5,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,36211.403948366875,-63.789,-33.941,-29.848,68.732,-1.625,7622,4040,3582,24051593.3822,24005287.4002,263.4,-0.0182,1.0,180,2498,0,34011.6005,52161.541,-18149.9406,34.012,52.162,-18.15,-45.639
4,97.6,20,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,20,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,34488.11255024231,-65.512,-33.941,-31.571,73.612,-1.564,55733,29243,26490,18146380.8103,18104034.5972,107.9,-0.05,0.9358,3,51362,0,25561.7234,45932.298,-20370.5746,25.562,45.932,-20.371,-45.141
7,96.6,30,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,10,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,32925.94348339429,-67.074,-33.941,-33.133,74.774,-1.563,28974,14569,14405,31414739.1525,31376033.4259,107.6,0.0079,0.9418,0,24947,0,42483.5268,68254.3977,-25770.8709,42.484,68.254,-25.771,-41.303
20,101.0,60,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,3,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,32248.661946340548,-67.751,-33.941,-33.81,77.143,-1.655,13745,7539,6206,37662803.2932,37625602.8765,190.4,-0.0104,0.8568,251,538,0,54254.3504,86640.8047,-32386.4543,54.254,86.641,-32.386,-35.365
21,100.9,60,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,5,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,31698.121680053096,-68.302,-33.941,-34.361,71.712,-1.869,11340,5959,5381,31023760.9052,30987825.5167,193.0,-0.0191,1.0,180,2498,0,43749.9918,67975.3061,-24225.3143,43.75,67.975,-24.225,-44.077
16,100.6,50,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,5,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,29638.033519784283,-70.362,-33.941,-36.421,72.939,-2.059,14471,7444,7027,37706788.814,37675587.0839,156.6,-0.0157,1.0,180,2498,0,53412.2859,82313.8517,-28901.5658,53.412,82.314,-28.902,-41.46
15,101.0,50,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,3,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,26023.639850432213,-73.976,-33.941,-40.035,80.548,-2.032,16422,8799,7623,41934523.1701,41911626.5726,154.5,-0.0086,0.6657,251,538,0,61687.6883,95791.8096,-34104.1213,61.688,95.792,-34.104,-39.872
2,96.5,20,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,10,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,23723.574155925486,-76.276,-33.941,-42.335,81.261,-2.195,46219,23614,22605,31386895.4778,31369283.9577,88.7,-0.0128,0.8889,0,24947,0,43153.6735,73799.0753,-30645.4018,43.154,73.799,-30.645,-45.631
11,100.7,40,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,5,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,21538.774678112397,-78.461,-33.941,-44.52,79.78,-2.65,18990,9682,9308,41307593.6945,41295002.3938,123.0,-0.0166,1.0,180,2498,0,60007.8537,90922.2983,-30914.4446,60.008,90.922,-30.914,-47.547
10,100.8,40,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,3,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,18329.100068626693,-81.671,-33.941,-47.73,85.32,-2.652,20145,10509,9636,45155695.0842,45150478.9549,115.6,-0.0066,0.8077,251,538,0,69510.9075,107235.846,-37724.9385,69.511,107.236,-37.725,-43.946
6,96.4,30,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,5,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,17511.240377776434,-82.489,-33.941,-48.548,83.003,-3.065,27755,13970,13785,50641395.573,50638058.7169,95.1,-0.0108,1.0,180,2498,0,74554.5829,115486.3126,-40931.7297,74.555,115.486,-40.932,-41.557
5,95.2,30,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,3,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,11040.36146129018,-88.96,-33.941,-55.019,90.114,-3.553,24983,12542,12441,47672491.894,47684023.7854,80.9,-0.004,0.8583,251,538,0,77677.9155,119237.8286,-41559.9131,77.678,119.238,-41.56,-47.4
1,96.5,20,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,5,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,8908.114404656875,-91.092,-33.941,-57.151,91.309,-4.013,41918,20880,21038,50475968.3638,50492399.7199,71.7,-0.0095,1.0,180,2498,0,78484.6266,124605.6547,-46121.0281,78.485,124.606,-46.121,-44.971
0,96.3,20,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,3,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,6515.0,390900,100000.0,4506.176097105668,-95.494,-33.941,-61.553,95.676,-5.171,30954,15431,15523,43684452.1195,43710998.2236,51.9,-0.001,0.863,251,538,0,76228.3678,120664.7494,-44436.3816,76.228,120.665,-44.436,-51.058
