duration_hours,candles,initial_value,final_value,total_return_pct,hold_return_pct,excess_return_pct,max_drawdown_pct,sharpe,total_fills,buy_fills,sell_fills,buy_volume,sell_volume,avg_spread_bps,avg_inv_skew,max_abs_inv_skew,recenters,range_changes,trend_halts,flair_lifetime_fee_quote,flair_lifetime_lvr_quote,flair_lifetime_net_quote,flair_fee_pct,flair_lvr_pct,flair_net_pct,return_minus_flair_net_pct,_label,_start,_end,_elapsed_sec,_start_price,p_spread_bps,p_concentration,p_min_concentration,p_max_concentration,p_pool_price_weight,p_anchor_ema_alpha,p_order_safe_ratio,p_natr_period,p_natr_baseline,p_natr_range_scale,p_outer_capital_fraction,p_outer_spread_mult,p_outer_spread_pct_of_range,p_outer_recenter_trigger_pct,p_outer_range_mult,p_enable_asymmetric_spread,p_skew_sensitivity,p_min_spread_bps,p_range_ema_alpha,p_range_update_dead_band_pct,p_soft_recenter_drift_pct,p_trend_sensitivity,p_trend_order_scale_factor,p_trend_halt_threshold,p_adx_period,p_hurst_min_candles,p_hmm_n_states,p_hmm_min_candles,p_hmm_refit_interval_sec,p_hmm_window,p_hmm_confidence_threshold,p_toxicity_window_sec,p_toxicity_window_fills,p_toxicity_activation_count,p_toxicity_buy_ratio_soft,p_toxicity_buy_ratio_hard,p_toxicity_sell_ratio_soft,p_toxicity_sell_ratio_hard,p_toxicity_soft_spread_mult,p_toxicity_hard_spread_mult,p_toxicity_soft_size_mult,p_toxicity_hard_size_mult,p_inventory_skew_soft_limit,p_inventory_skew_hard_limit,p_inventory_soft_size_mult,p_inventory_hard_size_mult,p_inventory_soft_spread_mult,p_inventory_hard_spread_mult,p_inventory_hard_disable_accumulation_side,p_enable_flair_monitor,p_flair_markout_sec,p_flair_window_sec,p_flair_fee_bps
8760.0,524327,100000.0,81794.50694466855,-18.205,225.015,-243.221,68.746,0.131,17583,8287,9296,332192106.9455,333460637.8253,170.7,0.048,0.8866,0,77923,0,52968.5129,175772.7844,-122804.2715,52.969,175.773,-122.804,104.599,2020,2020-01-01,2020-12-31,117.0,0.0329,50,15,3,40,0.70,0.05,0.5,14,0.005,1.0,0.30,2.5,0.60,0.50,2.5,True,0.5,20,0.1,0.5,2.0,0.5,0.0,0.0,14,100,3,999999,1800,500,0.80,300,20,8,0.65,0.80,0.65,0.80,1.30,1.80,0.70,0.40,0.60,0.80,0.60,0.20,1.30,1.80,True,True,30,1800,10
8736.0,523168,100000.0,276559.4288990397,176.559,331.044,-154.484,64.157,1.535,34547,16960,17587,94825345.3419,95089908.6932,160.1,0.0237,0.9236,1,83614,0,203232.3824,448391.1239,-245158.7415,203.232,448.391,-245.159,421.718,2021,2021-01-01,2021-12-31,119.5,0.17767,50,15,3,40,0.70,0.05,0.5,14,0.005,1.0,0.30,2.5,0.60,0.50,2.5,True,0.5,20,0.1,0.5,2.0,0.5,0.0,0.0,14,100,3,999999,1800,500,0.80,300,20,8,0.65,0.80,0.65,0.80,1.30,1.80,0.70,0.40,0.60,0.80,0.60,0.20,1.30,1.80,True,True,30,1800,10
6515.0,390900,100000.0,60475.48943960403,-39.525,-33.941,-5.584,58.009,-0.514,12027,6025,6002,15431498.5763,15329438.7214,167.6,0.1479,0.9524,0,42426,0,19725.1698,31894.5327,-12169.3629,19.725,31.895,-12.169,-27.356,2022,2022-01-01,2022-12-31,89.7,1.355,50,15,3,40,0.70,0.05,0.5,14,0.005,1.0,0.30,2.5,0.60,0.50,2.5,True,0.5,20,0.1,0.5,2.0,0.5,0.0,0.0,14,100,3,999999,1800,500,0.80,300,20,8,0.65,0.80,0.65,0.80,1.30,1.80,0.70,0.40,0.60,0.80,0.60,0.20,1.30,1.80,True,True,30,1800,10
56.0,3361,100000.0,175893.7405234347,75.894,91.331,-15.437,32.811,-8.141,241,177,64,598115.2728,540192.3336,-43.7,-0.3509,0.6839,4,549,0,730.9112,29581.012,-28850.1008,0.731,29.581,-28.85,104.744,2023,2023-01-01,2023-12-31,0.7,0.2111,50,15,3,40,0.70,0.05,0.5,14,0.005,1.0,0.30,2.5,0.60,0.50,2.5,True,0.5,20,0.1,0.5,2.0,0.5,0.0,0.0,14,100,3,999999,1800,500,0.80,300,20,8,0.65,0.80,0.65,0.80,1.30,1.80,0.70,0.40,0.60,0.80,0.60,0.20,1.30,1.80,True,True,30,1800,10
8760.0,525601,100000.0,146597.1100640725,46.597,18.32,28.277,47.378,0.944,14259,7104,7155,29979207.7286,29885586.005,180.5,-0.0561,0.9535,1,56351,0,33017.7824,59740.4677,-26722.6853,33.018,59.74,-26.723,73.32,2024,2024-01-01,2024-12-31,118.5,0.6119,50,15,3,40,0.70,0.05,0.5,14,0.005,1.0,0.30,2.5,0.60,0.50,2.5,True,0.5,20,0.1,0.5,2.0,0.5,0.0,0.0,14,100,3,999999,1800,500,0.80,300,20,8,0.65,0.80,0.65,0.80,1.30,1.80,0.70,0.40,0.60,0.80,0.60,0.20,1.30,1.80,True,True,30,1800,10
1848.0,110881,100000.0,82139.19177122274,-17.861,-10.461,-7.4,42.276,-0.462,5362,2695,2667,7273534.2452,7211471.2772,170.0,-0.0255,0.9378,1,14933,0,12091.4427,28866.6804,-16775.2377,12.091,28.867,-16.775,-1.086,2025q1,2025-01-01,2025-03-19,25.2,0.868,50,15,3,40,0.70,0.05,0.5,14,0.005,1.0,0.30,2.5,0.60,0.50,2.5,True,0.5,20,0.1,0.5,2.0,0.5,0.0,0.0,14,100,3,999999,1800,500,0.80,300,20,8,0.65,0.80,0.65,0.80,1.30,1.80,0.70,0.40,0.60,0.80,0.60,0.20,1.30,1.80,True,True,30,1800,10
