_task_idx,_elapsed_sec,p_spread_bps,p_pool_price_weight,p_anchor_ema_alpha,p_num_levels,p_size_decay,p_spread_multiplier,p_order_safe_ratio,p_enable_asymmetric_spread,p_skew_sensitivity,p_min_spread_bps,p_concentration,p_min_concentration,p_max_concentration,p_natr_period,p_natr_baseline,p_natr_range_scale,p_adx_period,p_hurst_min_candles,p_hmm_n_states,p_hmm_min_candles,p_hmm_refit_interval_sec,p_hmm_window,p_hmm_confidence_threshold,p_trend_sensitivity,p_range_ema_alpha,p_range_update_dead_band_pct,p_soft_recenter_drift_pct,p_trend_order_scale_factor,p_trend_halt_threshold,duration_hours,candles,initial_value,final_value,total_return_pct,hold_return_pct,excess_return_pct,max_drawdown_pct,sharpe,total_fills,buy_fills,sell_fills,buy_volume,sell_volume,avg_spread_bps,avg_inv_skew,max_abs_inv_skew,recenters,range_changes,trend_halts,flair_lifetime_fee_quote,flair_lifetime_lvr_quote,flair_lifetime_net_quote,flair_fee_pct,flair_lvr_pct,flair_net_pct,return_minus_flair_net_pct
44,116.7,100,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,20,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,8736.0,523168,100000.0,392436.605162701,292.437,331.044,-38.607,48.964,1.99,10300,5106,5194,40737731.1318,40877242.0449,322.7,-0.1218,0.959,11,71673,0,91003.6961,255392.2737,-164388.5776,91.004,255.392,-164.389,456.826
39,142.5,90,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,20,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,8736.0,523168,100000.0,359330.7568974655,259.331,331.044,-71.713,48.191,1.9,12322,5905,6417,44031238.3715,44220118.9607,309.1,-0.0708,0.9843,11,71673,0,92693.6979,294663.0447,-201969.3468,92.694,294.663,-201.969,461.3
29,150.1,70,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,20,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,8736.0,523168,100000.0,343279.5613488123,243.28,331.044,-87.764,39.145,1.816,15524,7844,7680,44973606.9517,45209922.0157,240.5,-0.0028,0.9714,11,71673,0,95034.3361,275383.9185,-180349.5825,95.034,275.384,-180.35,423.63
34,142.0,80,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,20,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,8736.0,523168,100000.0,343180.7119698797,243.181,331.044,-87.863,54.177,1.813,12639,6269,6370,40513124.8157,40729749.6619,269.6,0.0064,0.934,11,71673,0,84589.2496,252751.8823,-168162.6326,84.589,252.752,-168.163,411.344
16,135.0,50,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,5,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,8736.0,523168,100000.0,337410.22964667424,237.41,331.044,-93.633,56.939,1.759,33774,16300,17474,255151637.9293,255240057.1772,159.5,0.0166,1.0,211,13810,0,556565.0983,1165328.0996,-608763.0013,556.565,1165.328,-608.763,846.173
28,149.1,70,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,15,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,8736.0,523168,100000.0,323249.00239043875,223.249,331.044,-107.795,54.321,1.696,17508,8468,9040,61479582.0181,61749043.4856,231.6,-0.0403,0.9588,4,65825,0,141498.9571,333838.1986,-192339.2416,141.499,333.838,-192.339,415.588
38,142.3,90,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,15,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,8736.0,523168,100000.0,302935.01649274066,202.935,331.044,-128.108,55.298,1.677,11400,5259,6141,50493001.9026,50762553.8269,290.5,-0.0191,0.9417,4,65825,0,107779.7553,280935.2661,-173155.5108,107.78,280.935,-173.156,376.091
12,133.4,40,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,10,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,8736.0,523168,100000.0,294425.12904330046,194.425,331.044,-136.618,55.826,1.602,40075,19223,20852,129632344.2219,129696316.4365,141.5,-0.0078,0.9609,4,50728,0,281399.0389,591224.4116,-309825.3727,281.399,591.224,-309.825,504.25
15,136.2,50,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,3,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,8736.0,523168,100000.0,288241.56024527526,188.242,331.044,-142.802,61.068,1.605,42752,20140,22612,478876891.7857,479076541.2429,149.9,0.0312,1.0,461,3981,0,1063764.4413,2317192.4906,-1253428.0493,1063.764,2317.192,-1253.428,1441.67
18,136.3,50,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,15,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,8736.0,523168,100000.0,286031.5380502141,186.032,331.044,-145.012,55.511,1.601,30368,14321,16047,76896081.2232,76966252.5449,179.0,0.0425,0.9429,4,65825,0,180819.9733,414158.5667,-233338.5935,180.82,414.159,-233.339,419.371
13,134.2,40,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,15,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,8736.0,523168,100000.0,284747.8631613839,184.748,331.044,-146.296,57.497,1.584,44223,21554,22669,94253803.7643,94455174.7385,141.4,0.0316,0.8995,4,65825,0,209332.5533,442020.296,-232687.7427,209.333,442.02,-232.688,417.436
43,116.5,100,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,15,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,8736.0,523168,100000.0,283562.7624027813,183.563,331.044,-147.481,53.4,1.602,9856,4733,5123,50954138.6302,51030452.3379,321.9,-0.0513,0.9505,4,65825,0,104023.6314,267431.7123,-163408.0809,104.024,267.432,-163.408,346.971
23,138.2,60,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,15,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,8736.0,523168,100000.0,278627.54557750566,178.628,331.044,-152.416,56.279,1.562,22692,10740,11952,69182222.7195,69380946.1875,197.4,-0.0467,0.9445,4,65825,0,157741.3356,361505.6797,-203764.3441,157.741,361.506,-203.764,382.392
19,136.2,50,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,20,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,8736.0,523168,100000.0,223101.85430490592,123.102,331.044,-207.942,55.518,1.334,27937,13745,14192,58538257.2908,58808913.3563,178.8,-0.0279,0.9606,11,71673,0,120323.0663,311076.3267,-190753.2605,120.323,311.076,-190.753,313.855
11,133.7,40,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,5,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,8736.0,523168,100000.0,211918.58275303082,111.919,331.044,-219.125,68.203,1.273,45009,21486,23523,275550007.1932,275713333.6,130.1,0.0364,1.0,211,13810,0,609728.5101,1244095.4221,-634366.912,609.729,1244.095,-634.367,746.286
7,134.8,30,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,10,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,8736.0,523168,100000.0,191338.42882624973,91.338,331.044,-239.705,57.667,1.166,60386,29261,31125,143398387.2055,143568098.087,112.7,-0.0829,0.9229,4,50728,0,318881.7089,652559.2711,-333677.5621,318.882,652.559,-333.678,425.016
24,148.5,60,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,20,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,8736.0,523168,100000.0,154353.40864721528,54.353,331.044,-276.69,62.938,0.946,19888,9479,10409,48330267.9662,48611688.5774,201.6,0.0307,0.9128,11,71673,0,100969.7662,272353.4372,-171383.6709,100.97,272.353,-171.384,225.737
9,134.5,30,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,20,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,8736.0,523168,100000.0,146364.49689046887,46.364,331.044,-284.679,66.224,0.89,70258,34316,35942,83398679.3317,83606392.1089,125.3,-0.0726,0.9556,11,71673,0,181788.9899,426772.676,-244983.686,181.789,426.773,-244.984,291.348
10,134.7,40,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,3,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,8736.0,523168,100000.0,137441.2935254748,37.441,331.044,-293.602,72.45,0.829,57139,27670,29469,499930721.0456,500164554.6866,119.7,0.0245,1.0,461,3981,0,1093691.6517,2309129.3415,-1215437.6899,1093.692,2309.129,-1215.438,1252.879
14,134.6,40,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,20,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,8736.0,523168,100000.0,120156.78803203968,20.157,331.044,-310.887,68.612,0.682,38040,18347,19693,60818844.4301,61045781.572,137.0,0.0111,0.9221,11,71673,0,134594.4759,325857.8214,-191263.3455,134.594,325.858,-191.263,211.42
4,132.1,20,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,20,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,8736.0,523168,100000.0,115608.49194338547,15.608,331.044,-315.435,74.07,0.629,105252,49732,55520,76048771.3376,76275444.5993,106.5,-0.1094,0.9134,11,71673,0,166049.1568,410957.8384,-244908.6816,166.049,410.958,-244.909,260.517
6,131.8,30,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,5,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,8736.0,523168,100000.0,71658.05750131467,-28.342,331.044,-359.385,80.311,0.151,66159,32026,34133,299173932.6765,299440176.7033,94.6,0.0423,1.0,211,13810,0,615890.227,1189941.1691,-574050.9421,615.89,1189.941,-574.051,545.709
8,134.0,30,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,15,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,8736.0,523168,100000.0,54707.78330173365,-45.292,331.044,-376.336,74.76,-0.149,54248,25611,28637,84568344.0719,84809360.1165,107.0,-0.0398,0.8508,4,65825,0,164001.7249,349955.9339,-185954.209,164.002,349.956,-185.954,140.662
2,133.8,20,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,10,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,8736.0,523168,100000.0,50643.60974579805,-49.356,331.044,-380.4,74.498,-0.179,92011,44332,47679,139454756.2114,139736176.8226,84.1,-0.013,0.8719,4,50728,0,304891.9016,593948.6655,-289056.7639,304.892,593.949,-289.057,239.701
5,130.6,30,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,3,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,8736.0,523168,100000.0,30201.401602118,-69.799,331.044,-400.842,84.137,-0.652,56388,28175,28213,344572528.9345,344831644.227,82.8,0.0063,1.0,461,3981,0,640328.3234,1379443.7242,-739115.4008,640.328,1379.444,-739.115,669.316
3,131.9,20,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,15,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,8736.0,523168,100000.0,28202.142008523428,-71.798,331.044,-402.841,86.627,-0.8,73369,34792,38577,73126399.2961,73386991.1467,90.1,0.0043,0.8426,4,65825,0,146164.5938,339182.2035,-193017.6097,146.165,339.182,-193.018,121.22
1,130.9,20,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,5,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,8736.0,523168,100000.0,11839.074509569784,-88.161,331.044,-419.204,91.766,-1.71,69139,33279,35860,212330710.1433,212612130.7546,64.4,0.0197,1.0,211,13810,0,370408.9893,750391.6435,-379982.6542,370.409,750.392,-379.983,291.822
0,131.7,20,0.70,0.05,1,0.85,1.5,0.5,True,0.5,20,3,5,20,14,0.005,1.0,14,100,3,200,1800,500,0.80,0.5,0.1,0.5,2.0,0.0,0.0,8736.0,523168,100000.0,5252.591488417437,-94.747,331.044,-425.791,95.263,-2.275,52634,26900,25734,221445358.8167,221722900.1137,48.5,0.0005,1.0,461,3981,0,323613.3412,746458.2852,-422844.9439,323.613,746.458,-422.845,328.098
